adj-f	w:そう	0.8287
adj-f	w:で	0.5577
adj-f	w:と	0.1479
adj-f	w:に	0.1697
adj-f	w:の	0.2211
adj-f	w:は	-0.2819
adj-f	w:も	0.4928
adj-f	w:を	0.4958
adj-i	BOUNDARY	0.4691
adj-i	adj-f	-0.1591
adj-i	adj-i	-0.5642
adj-i	adj-i:い	-0.5106
adj-i	adj-i:く	-0.9752
adj-i	adj-i:た	-0.0454
adj-i	adj-na	-0.5775
adj-i	adj-no	-0.3985
adj-i	adj-pn	-2.9511
adj-i	adv	-0.7525
adj-i	aux	0.0618
adj-i	aux-adj	-0.2728
adj-i	aux-adj:い	0.0487
adj-i	aux-v	0.6751
adj-i	aux-v:い	-0.2347
adj-i	aux-v:う	-0.7246
adj-i	aux-v:く	-0.7858
adj-i	aux-v:す	0.0104
adj-i	aux-v:た	0.7892
adj-i	aux-v:て	1.0783
adj-i	aux-v:ら	0.4223
adj-i	aux-v:る	1.1504
adj-i	aux-v:ん	0.1852
adj-i	conj	-0.6540
adj-i	cop	-0.4080
adj-i	cop:た	-0.5946
adj-i	cop:だ	0.8096
adj-i	cop:る	-0.8197
adj-i	ctr	0.4418
adj-i	exp	-0.0769
adj-i	exp-adj	-0.6541
adj-i	exp-adj:い	-0.4421
adj-i	exp-v	0.1717
adj-i	exp-v:い	-0.2410
adj-i	exp-v:す	0.1818
adj-i	exp-v:た	0.4591
adj-i	exp-v:て	-0.1331
adj-i	exp-v:る	0.2237
adj-i	int	-0.3875
adj-i	n	0.6441
adj-i	n-pref	0.1559
adj-i	n-suf	0.8710
adj-i	n-vs	0.3459
adj-i	num	-0.8769
adj-i	pn	-1.7137
adj-i	pref	0.7684
adj-i	prt	0.7450
adj-i	suf	1.0039
adj-i	v1	0.2855
adj-i	v1:い	-0.0450
adj-i	v1:き	1.1376
adj-i	v1:す	0.5359
adj-i	v1:た	0.2989
adj-i	v1:て	-0.3486
adj-i	v1:る	0.3354
adj-i	v5	0.1716
adj-i	v5:い	0.1901
adj-i	v5:う	-0.6596
adj-i	v5:き	0.2937
adj-i	v5:く	-0.2139
adj-i	v5:す	-0.0353
adj-i	v5:せ	1.3080
adj-i	v5:た	0.2540
adj-i	v5:だ	-0.3165
adj-i	v5:て	0.0527
adj-i	v5:で	-0.0556
adj-i	v5:ば	0.1630
adj-i	v5:む	0.2834
adj-i	v5:り	0.0928
adj-i	v5:る	0.4308
adj-i	w:あなた	-1.5531
adj-i	w:あの	-0.7933
adj-i	w:あります	-0.6741
adj-i	w:ある	-1.7031
adj-i	w:いい	-0.8489
adj-i	w:いつも	-0.8399
adj-i	w:いる	-0.8265
adj-i	w:お	0.2947
adj-i	w:か	-0.7619
adj-i	w:から	0.2026
adj-i	w:が	-1.0681
adj-i	w:きた	-0.7578
